cluster_id,R_id,smart,dE,adj_fwd
0,28101_rev,[CH:1](=[CH:2][C:4](=[O:5])[O:6][CH3:7])[c:10]1[c:9]([NH2:8])[c:11]2[c:16]([c:14]([Br:15])[cH:13]1)[C:17](=[O:21])[NH:20][C:18]2=[O:19].[H:3][I:12]>>[CH:1](=[CH:2][C:4](=[O:5])[O:6][CH3:7])[H:3].[NH2:8][c:9]1[c:10]([I:12])[cH:13][c:14]([Br:15])[c:16]2[c:11]1[C:18](=[O:19])[NH:20][C:17]2=[O:21],37.76,53.27
0,22044,[CH3:1][O:2][C:3](=[O:4])[CH:5].[CH3:6][n:7]1[cH:8][c:10](-[c:11]2[cH:13][cH:15][c:16]([F:17])[c:18]([C:19]([F:20])([F:21])[F:22])[cH:14]2)[n:12][c:9]1[CH:23]1[CH2:24][CH2:26][N:27]([c:28]2[n:30][cH:32][n:33][c:34]([NH2:35])[c:31]2[CH:36])[CH2:29][CH2:25]1>>[CH3:1][O:2][C:3](=[O:4])[CH:5]=[CH:36][c:31]1[c:28]([N:27]2[CH2:26][CH2:24][CH:23]([c:9]3[n:7]([CH3:6])[cH:8][c:10](-[c:11]4[cH:13][cH:15][c:16]([F:17])[c:18]([C:19]([F:20])([F:21])[F:22])[cH:14]4)[n:12]3)[CH2:25][CH2:29]2)[n:30][cH:32][n:33][c:34]1[NH2:35],-0.45,53.94
0,22044_rev,[CH3:1][O:2][C:3](=[O:4])[CH:5]=[CH:36][c:31]1[c:28]([N:27]2[CH2:26][CH2:24][CH:23]([c:9]3[n:7]([CH3:6])[cH:8][c:10](-[c:11]4[cH:13][cH:15][c:16]([F:17])[c:18]([C:19]([F:20])([F:21])[F:22])[cH:14]4)[n:12]3)[CH2:25][CH2:29]2)[n:30][cH:32][n:33][c:34]1[NH2:35]>>[CH3:1][O:2][C:3](=[O:4])[CH:5].[CH3:6][n:7]1[cH:8][c:10](-[c:11]2[cH:13][cH:15][c:16]([F:17])[c:18]([C:19]([F:20])([F:21])[F:22])[cH:14]2)[n:12][c:9]1[CH:23]1[CH2:24][CH2:26][N:27]([c:28]2[n:30][cH:32][n:33][c:34]([NH2:35])[c:31]2[CH:36])[CH2:29][CH2:25]1,-0.45,54.39
0,2528_rev,[C:1](#[C:2][Si:4]([CH3:5])([CH3:6])[CH3:7])[c:11]1[c:9]([NH2:8])[n:10][cH:12][c:13]([F:14])[cH:15]1.[H:3][I:16]>>[C:1](#[C:2][Si:4]([CH3:5])([CH3:6])[CH3:7])[H:3].[NH2:8][c:9]1[n:10][cH:12][c:13]([F:14])[cH:15][c:11]1[I:16],-27.57,54.44
0,17166_rev,[CH3:1][CH2:2][N:9]([S:6]([CH2:5][CH3:4])(=[O:7])=[O:8])[CH2:10][c:12]1[cH:13][n:15][cH:16][c:17]([Br:18])[cH:14]1.[I:3][H:11]>>[CH3:1][CH2:2][I:3].[CH3:4][CH2:5][S:6](=[O:7])(=[O:8])[N:9]([CH2:10][c:12]1[cH:13][n:15][cH:16][c:17]([Br:18])[cH:14]1)[H:11],-25.73,54.51
0,33375_rev,[C:1](#[C:2][c:4]1[cH:5][cH:7][c:8]([C:9](=[O:11])[c:12]2[cH:13][cH:15][cH:16][cH:17][cH:14]2)[cH:10][cH:6]1)[C:19]([CH3:18])([O:20][H:3])[C:21]([F:22])([F:23])[F:24]>>[C:1](#[C:2][c:4]1[cH:5][cH:7][c:8]([C:9](=[O:11])[c:12]2[cH:13][cH:15][cH:16][cH:17][cH:14]2)[cH:10][cH:6]1)[H:3].[CH3:18][C:19](=[O:20])[C:21]([F:22])([F:23])[F:24],-27.19,55.27
0,23203,[CH3:12][Si:13]([CH3:14])([CH3:15])[C:16]#[C:17][c:18]1[cH:19][cH:21][n:22][c:23]([Cl:24])[cH:20]1.[CH3:1][c:2]1[n:3][c:5]([I:6])[cH:7][n:4]1[CH2:8][CH:9]([F:10])[F:11]>>[CH3:1][c:2]1[n:3][c:5]([C:16]#[C:17][c:18]2[cH:19][cH:21][n:22][c:23]([Cl:24])[cH:20]2)[cH:7][n:4]1[CH2:8][CH:9]([F:10])[F:11].[I:6][Si:13]([CH3:12])([CH3:14])[CH3:15],-41.61,55.82
0,4264_rev,[CH3:1][O:2][C:3](=[O:4])[CH:5]([NH:6][CH2:13][CH2:14][O:15][CH2:16][c:17]1[cH:18][cH:20][cH:21][cH:22][cH:19]1)[C:7]([CH3:9])([CH3:10])[CH3:11].[H:8][I:12]>>[CH3:1][O:2][C:3](=[O:4])[CH:5]([NH:6][H:8])[C:7]([CH3:9])([CH3:10])[CH3:11].[I:12][CH2:13][CH2:14][O:15][CH2:16][c:17]1[cH:18][cH:20][cH:21][cH:22][cH:19]1,-14.1,56.3
0,37821,[C:1](#[C:2][c:4]1[cH:5][cH:7][cH:8][c:9]([Br:10])[n:6]1)[H:3].[CH3:11][C:12]([CH3:13])=[O:14]>>[C:1](#[C:2][c:4]1[cH:5][cH:7][cH:8][c:9]([Br:10])[n:6]1)[C:12]([CH3:11])([CH3:13])[O:14][H:3],-16.77,56.34
0,8675_rev,[CH3:1][C:2]1([CH3:3])[CH:4]2[CH2:6][CH2:8][C:5]1([CH3:9])[c:10]1[c:7]2[c:15](=[O:23])[n:13](-[c:14]2[cH:16][cH:18][c:19]([F:20])[cH:21][c:17]2[F:22])[n:11]1[CH2:25][CH3:24].[H:12][I:26]>>[CH3:1][C:2]1([CH3:3])[CH:4]2[CH2:6][CH2:8][C:5]1([CH3:9])[c:10]1[c:7]2[c:15](=[O:23])[n:13](-[c:14]2[cH:16][cH:18][c:19]([F:20])[cH:21][c:17]2[F:22])[n:11]1[H:12].[CH3:24][CH2:25][I:26],-16.82,56.46
0,24082_rev,[CH3:1][CH2:2][CH2:3][N:14]([c:13]1[cH:11][c:10]([O:9][CH2:8][C:7]#[C:6][CH3:5])[n:12][cH:23][n:15]1)[c:16]1[cH:18][cH:20][cH:21][cH:22][cH:19]1.[I:4][H:17]>>[CH3:1][CH2:2][CH2:3][I:4].[CH3:5][C:6]#[C:7][CH2:8][O:9][c:10]1[cH:11][c:13]([N:14]([c:16]2[cH:18][cH:20][cH:21][cH:22][cH:19]2)[H:17])[n:15][cH:23][n:12]1,-29.81,56.62
0,8475_rev,[I:1][Na:18].[c:2]1([S:12](=[O:11])(=[O:13])[CH:14]2[CH2:16][CH:17]2[H:15])[cH:3][cH:5][n:6][c:7]2[c:4]1[cH:10][n:9][nH:8]2>>[I:1][c:2]1[cH:3][cH:5][n:6][c:7]2[c:4]1[cH:10][n:9][nH:8]2.[O:11]=[S:12]([O:13][H:15])[CH:14]1[CH2:16][CH:17]1[Na:18],-27.14,57.12
0,35256,[CH3:1][c:2]1[cH:3][cH:5][n:6][cH:7][c:4]1[I:8].[CH3:9][C:10]1([CH3:11])[CH2:12][N:14]([c:15]2[cH:17][cH:19][c:20]3[n:21][cH:23][s:24][c:22]3[cH:18]2)[C:16](=[O:25])[N:13]1[H:26]>>[CH3:1][c:2]1[cH:3][cH:5][n:6][cH:7][c:4]1[N:13]1[C:10]([CH3:9])([CH3:11])[CH2:12][N:14]([c:15]2[cH:17][cH:19][c:20]3[n:21][cH:23][s:24][c:22]3[cH:18]2)[C:16]1=[O:25].[I:8][H:26],13.81,57.19
0,397_rev,[C:1](#[C:2][c:4]1[cH:5][n:7][c:8]([NH2:9])[n:10][cH:6]1)[c:14]1[c:12]([CH3:11])[cH:13][cH:15][c:16]([C:17](=[O:19])[NH:20][c:21]2[cH:22][cH:24][cH:25][c:26]([C:27]([F:28])([F:29])[F:30])[cH:23]2)[cH:18]1.[H:3][I:31]>>[C:1](#[C:2][c:4]1[cH:5][n:7][c:8]([NH2:9])[n:10][cH:6]1)[H:3].[CH3:11][c:12]1[cH:13][cH:15][c:16]([C:17](=[O:19])[NH:20][c:21]2[cH:22][cH:24][cH:25][c:26]([C:27]([F:28])([F:29])[F:30])[cH:23]2)[cH:18][c:14]1[I:31],-17.06,57.38
0,42067_rev,[CH3:1][CH2:2][n:8]1[n:6][c:5]([CH3:4])[c:7]2[c:10]1[cH:11][cH:12][c:13]([N+:14](=[O:16])[O-:17])[cH:15]2.[I:3][H:9]>>[CH3:1][CH2:2][I:3].[CH3:4][c:5]1[n:6][n:8]([H:9])[c:10]2[c:7]1[cH:15][c:13]([N+:14](=[O:16])[O-:17])[cH:12][cH:11]2,-17.45,57.64
0,27816,[C:1](#[C:2][Si:4]([CH3:5])([CH3:6])[CH3:7])[H:3].[F:8][C:9]([F:10])([F:11])[c:12]1[cH:13][cH:15][c:16](-[c:17]2[cH:19][c:21]([C:22]([F:24])([F:25])[F:26])[n:23]3[cH:27][n:29][c:30]([I:31])[c:28]3[n:20]2)[cH:18][cH:14]1>>[C:1](#[C:2][Si:4]([CH3:5])([CH3:6])[CH3:7])[c:30]1[c:28]2[n:20][c:17](-[c:16]3[cH:15][cH:13][c:12]([C:9]([F:8])([F:10])[F:11])[cH:14][cH:18]3)[cH:19][c:21]([C:22]([F:24])([F:25])[F:26])[n:23]2[cH:27][n:29]1.[H:3][I:31],-27.25,57.92
0,39598,[C:1](#[C:2][C:4]([CH3:5])([CH3:6])[OH:7])[H:3].[Cl:8][c:9]1[n:10][c:12]([I:13])[n:14][c:15]2[c:11]1[n:18][cH:17][nH:16]2>>[C:1](#[C:2][C:4]([CH3:5])([CH3:6])[OH:7])[c:12]1[n:10][c:9]([Cl:8])[c:11]2[c:15]([n:14]1)[nH:16][cH:17][n:18]2.[H:3][I:13],11.32,58.29
0,47726_rev,[C:1](#[C:2][c:4]1[cH:5][cH:7][cH:8][c:9]([CH3:10])[cH:6]1)[c:22]1[cH:20][n:18](-[c:17]2[cH:16][n:14][n:13]([CH2:12][CH3:11])[c:15](=[O:26])[cH:19]2)[c:21]([CH3:25])[n:24]1.[H:3][I:23]>>[C:1](#[C:2][c:4]1[cH:5][cH:7][cH:8][c:9]([CH3:10])[cH:6]1)[H:3].[CH3:11][CH2:12][n:13]1[n:14][cH:16][c:17](-[n:18]2[cH:20][c:22]([I:23])[n:24][c:21]2[CH3:25])[cH:19][c:15]1=[O:26],-27.02,58.33
0,38733_rev,[C:1](#[C:2][Si:4]([CH3:5])([CH3:6])[CH3:7])[c:12]1[c:10]([C:9]#[N:8])[n:11][n:13](-[c:14]2[c:16]([Cl:18])[cH:19][c:20]([C:21]([F:23])([F:24])[F:25])[cH:22][c:17]2[Cl:26])[c:15]1[NH2:27].[H:3][I:28]>>[C:1](#[C:2][Si:4]([CH3:5])([CH3:6])[CH3:7])[H:3].[N:8]#[C:9][c:10]1[n:11][n:13](-[c:14]2[c:16]([Cl:18])[cH:19][c:20]([C:21]([F:23])([F:24])[F:25])[cH:22][c:17]2[Cl:26])[c:15]([NH2:27])[c:12]1[I:28],11.84,58.66
0,49042,[CH3:1][c:2]1[cH:3][cH:5][cH:6][cH:7][c:4]1[I:8].[CH3:9][c:10]1[cH:11][n:13][c:14]([NH:15][H:17])[c:16]([Br:18])[cH:12]1>>[CH3:1][c:2]1[cH:3][cH:5][cH:6][cH:7][c:4]1[NH:15][c:14]1[n:13][cH:11][c:10]([CH3:9])[cH:12][c:16]1[Br:18].[I:8][H:17],35.15,58.94
0,42453_rev,[C:5](=[O:6])([CH2:7][CH:8]([c:9]1[cH:11][cH:13][c:14]([Br:15])[cH:16][cH:12]1)[c:10]1[cH:17][cH:19][cH:20][cH:21][c:18]1[CH3:22])[c:27]1[cH:25][c:24]([F:23])[n:26][cH:31][c:29]1[Cl:30].[CH3:1][O:2][N:3]([CH3:4])[H:32].[I:28][H:33]>>[CH3:1][O:2][N:3]([CH3:4])[C:5](=[O:6])[CH2:7][CH:8]([c:9]1[cH:11][cH:13][c:14]([Br:15])[cH:16][cH:12]1)[c:10]1[cH:17][cH:19][cH:20][cH:21][c:18]1[CH3:22].[F:23][c:24]1[cH:25][c:27]([I:28])[c:29]([Cl:30])[cH:31][n:26]1.[H:32][H:33],-35.9,59.49
0,23393_rev,[C:1](#[C:2][CH2:4][CH2:5][CH2:6][c:7]1[cH:8][cH:10][cH:11][cH:12][cH:9]1)[c:25]1[cH:23][n:17]([S:14](=[O:13])(=[O:15])[c:16]2[cH:18][cH:20][cH:21][cH:22][cH:19]2)[n:24][c:27]1-[c:28]1[cH:29][cH:31][cH:32][n:33][cH:30]1.[H:3][I:26]>>[C:1](#[C:2][CH2:4][CH2:5][CH2:6][c:7]1[cH:8][cH:10][cH:11][cH:12][cH:9]1)[H:3].[O:13]=[S:14](=[O:15])([c:16]1[cH:18][cH:20][cH:21][cH:22][cH:19]1)[n:17]1[cH:23][c:25]([I:26])[c:27](-[c:28]2[cH:29][cH:31][cH:32][n:33][cH:30]2)[n:24]1,-28.34,59.6
0,37486,[O:1]=[C:2]([OH:3])[c:4]1[cH:5][c:7]([Br:8])[cH:9][cH:10][c:6]1[I:11].[S:12]([c:13]1[cH:15][cH:17][cH:18][cH:19][cH:16]1)[H:14]>>[I:11][H:14].[O:1]=[C:2]([OH:3])[c:4]1[cH:5][c:7]([Br:8])[cH:9][cH:10][c:6]1[S:12][c:13]1[cH:15][cH:17][cH:18][cH:19][cH:16]1,-10.23,59.65
0,13419_rev,[CH3:1][CH:2]([CH3:3])[n:26]1[c:16]([CH3:28])[c:14]([CH2:12][c:11]2[cH:10][cH:8][c:7]([CH2:6][CH3:5])[cH:9][cH:13]2)[c:15]([O:17][CH2:19][c:20]2[cH:21][cH:23][cH:24][cH:25][cH:22]2)[n:18]1.[I:4][H:27]>>[CH3:1][CH:2]([CH3:3])[I:4].[CH3:5][CH2:6][c:7]1[cH:8][cH:10][c:11]([CH2:12][c:14]2[c:15]([O:17][CH2:19][c:20]3[cH:21][cH:23][cH:24][cH:25][cH:22]3)[n:18][n:26]([H:27])[c:16]2[CH3:28])[cH:13][cH:9]1,-31.38,60.43
0,38062_rev,[C:1](#[C:2][c:4]1[cH:5][cH:7][c:8]([CH2:9][CH:11]([CH3:12])[NH:13][C:14]([CH3:15])=[O:16])[cH:10][cH:6]1)[c:24]1[n:21][c:19]([S:18][CH3:17])[n:20][cH:22][cH:23]1.[H:3][I:25]>>[C:1](#[C:2][c:4]1[cH:5][cH:7][c:8]([CH2:9][CH:11]([CH3:12])[NH:13][C:14]([CH3:15])=[O:16])[cH:10][cH:6]1)[H:3].[CH3:17][S:18][c:19]1[n:20][cH:22][cH:23][c:24]([I:25])[n:21]1,-20.12,60.45
0,18745_rev,[Br:1][c:2]1[cH:3][cH:5][n:6]2[n:7][cH:9][c:10]([C:12]#[C:13][CH2:15][OH:16])[c:8]2[cH:4]1.[I:11][H:14]>>[Br:1][c:2]1[cH:3][cH:5][n:6]2[n:7][cH:9][c:10]([I:11])[c:8]2[cH:4]1.[C:12](#[C:13][CH2:15][OH:16])[H:14],-39.48,60.65
0,25041_rev,[CH2:1]=[CH:2][CH2:3][CH:4]1[CH2:5][CH2:7][CH2:8][N:9]([c:17]2[cH:16][cH:14][c:13]([NH2:12])[cH:15][c:19]2[Cl:20])[C:6]1=[O:11].[H:10][I:18]>>[CH2:1]=[CH:2][CH2:3][CH:4]1[CH2:5][CH2:7][CH2:8][N:9]([H:10])[C:6]1=[O:11].[NH2:12][c:13]1[cH:14][cH:16][c:17]([I:18])[c:19]([Cl:20])[cH:15]1,-14.91,60.75
0,47307,[CH3:1][S:2][c:3]1[cH:4][n:6][c:7]([N:8]([S:10](=[O:12])(=[O:13])[c:14]2[cH:15][cH:17][cH:18][cH:19][cH:16]2)[H:11])[c:9]([I:20])[cH:5]1.[CH:21]#[C:22][c:23]1[n:24][cH:26][cH:27][cH:28][n:25]1>>[CH3:1][S:2][c:3]1[cH:4][n:6][c:7]2[n:8]([S:10](=[O:12])(=[O:13])[c:14]3[cH:15][cH:17][cH:18][cH:19][cH:16]3)[c:22](-[c:23]3[n:24][cH:26][cH:27][cH:28][n:25]3)[cH:21][c:9]2[cH:5]1.[H:11][I:20],-43.11,62.12
0,9303_rev,[CH3:1][C:2]1([CH2:3][c:14]2[c:12]([C:10]([O:9][CH3:8])=[O:11])[n:13][c:15]3[n:16]2[CH:18]2[CH2:20][CH:22]([CH2:21]2)[c:23]2[c:17]-3[cH:28][c:26]([Br:27])[cH:25][cH:24]2)[CH2:4][O:7][CH2:5]1.[Cl-:29].[I-:19].[Zn+2:6]>>[CH3:1][C:2]1([CH2:3][Zn+:6])[CH2:4][O:7][CH2:5]1.[CH3:8][O:9][C:10](=[O:11])[c:12]1[n:13][c:15]2[n:16]([c:14]1[I:19])[CH:18]1[CH2:20][CH:22]([CH2:21]1)[c:23]1[c:17]-2[cH:28][c:26]([Br:27])[cH:25][cH:24]1.[Cl-:29],-36.5,62.18
0,34069_rev,[CH3:1][CH2:2][N:10]1[CH:8]([C:6]([NH:5][CH3:4])=[O:7])[CH2:9][CH:11]([S:12][CH2:14][c:15]2[cH:16][cH:18][c:19]([O:20][CH3:22])[cH:21][cH:17]2)[CH2:13]1.[I:3][H:23]>>[CH3:1][CH2:2][I:3].[CH3:4][NH:5][C:6](=[O:7])[CH:8]1[CH2:9][CH:11]([S:12][CH2:14][c:15]2[cH:16][cH:18][c:19]([O:20][CH3:22])[cH:21][cH:17]2)[CH2:13][N:10]1[H:23],-16.46,62.8
0,27929_rev,[CH3:1][CH2:2][CH2:3][CH2:4][Sn:5]([CH2:6][CH2:9][CH2:10][CH3:11])([CH2:7][CH2:12][CH2:13][CH3:14])[I:41].[c:8]1(-[c:40]2[c:38]3[cH:35][c:33](-[c:32]4[s:30][c:28]([S:27][CH3:26])[n:29][n:31]4)[cH:34][cH:36][c:37]3[n:39]([C:43](=[O:44])[O:45][C:46]([CH3:47])([CH3:48])[CH3:49])[cH:42]2)[n:15][cH:17][cH:18][c:19]([N:20]2[CH2:21][CH2:23][O:24][CH2:25][CH2:22]2)[n:16]1>>[CH3:1][CH2:2][CH2:3][CH2:4][Sn:5]([CH2:6][CH2:9][CH2:10][CH3:11])([CH2:7][CH2:12][CH2:13][CH3:14])[c:8]1[n:15][cH:17][cH:18][c:19]([N:20]2[CH2:21][CH2:23][O:24][CH2:25][CH2:22]2)[n:16]1.[CH3:26][S:27][c:28]1[n:29][n:31][c:32](-[c:33]2[cH:34][cH:36][c:37]3[c:38]([cH:35]2)[c:40]([I:41])[cH:42][n:39]3[C:43](=[O:44])[O:45][C:46]([CH3:47])([CH3:48])[CH3:49])[s:30]1,-63.04,63.04
0,22299_rev,[C:1](#[C:2][c:4]1[cH:5][cH:7][cH:8][c:9]([F:10])[cH:6]1)[c:24]1[cH:23][cH:21][c:20]([N:14]2[C:12](=[O:11])[CH2:13][CH:15]3[CH2:16][CH2:18][CH2:19][CH:17]23)[n:22][cH:26]1.[H:3][I:25]>>[C:1](#[C:2][c:4]1[cH:5][cH:7][cH:8][c:9]([F:10])[cH:6]1)[H:3].[O:11]=[C:12]1[CH2:13][CH:15]2[CH2:16][CH2:18][CH2:19][CH:17]2[N:14]1[c:20]1[cH:21][cH:23][c:24]([I:25])[cH:26][n:22]1,14.84,63.11
0,49502_rev,[C:1](#[C:2][c:4]1[cH:5][cH:7][cH:8][c:9]([Cl:10])[cH:6]1)[c:24]1[cH:22][n:20](-[c:19]2[cH:18][n:16][n:15]([CH2:14][CH2:13][O:12][CH3:11])[c:17](=[O:28])[cH:21]2)[c:23]([CH3:27])[n:26]1.[H:3][I:25]>>[C:1](#[C:2][c:4]1[cH:5][cH:7][cH:8][c:9]([Cl:10])[cH:6]1)[H:3].[CH3:11][O:12][CH2:13][CH2:14][n:15]1[n:16][cH:18][c:19](-[n:20]2[cH:22][c:24]([I:25])[n:26][c:23]2[CH3:27])[cH:21][c:17]1=[O:28],-26.11,63.39
0,6541,[CH3:1][c:2]1[cH:3][cH:5][cH:6][cH:7][c:4]1[I:8].[CH3:9][c:10]1[n:11][n:13]([H:14])[cH:15][c:12]1[CH2:16][N:17]1[CH2:18][CH2:20][C:21]2([CH2:22][CH2:19]1)[O:23][CH2:25][C:26]([F:27])([F:28])[c:29]1[c:24]2[s:33][c:31]([Cl:32])[cH:30]1>>[CH3:1][c:2]1[cH:3][cH:5][cH:6][cH:7][c:4]1-[n:13]1[n:11][c:10]([CH3:9])[c:12]([CH2:16][N:17]2[CH2:18][CH2:20][C:21]3([CH2:22][CH2:19]2)[O:23][CH2:25][C:26]([F:27])([F:28])[c:29]2[c:24]3[s:33][c:31]([Cl:32])[cH:30]2)[cH:15]1.[I:8][H:14],-2.17,63.61
0,40175_rev,[CH3:1][c:2]1[n:3][c:5]([NH2:6])[c:7]2[cH:8][n:10][n:11](-[c:16]3[c:14]([F:13])[cH:15][cH:17][cH:18][cH:19]3)[c:9]2[n:4]1.[H:12][I:20]>>[CH3:1][c:2]1[n:3][c:5]([NH2:6])[c:7]2[cH:8][n:10][n:11]([H:12])[c:9]2[n:4]1.[F:13][c:14]1[cH:15][cH:17][cH:18][cH:19][c:16]1[I:20],44.85,64.64
0,6541_rev,[CH3:1][c:2]1[cH:3][cH:5][cH:6][cH:7][c:4]1-[n:13]1[n:11][c:10]([CH3:9])[c:12]([CH2:16][N:17]2[CH2:18][CH2:20][C:21]3([CH2:22][CH2:19]2)[O:23][CH2:25][C:26]([F:27])([F:28])[c:29]2[c:24]3[s:33][c:31]([Cl:32])[cH:30]2)[cH:15]1.[I:8][H:14]>>[CH3:1][c:2]1[cH:3][cH:5][cH:6][cH:7][c:4]1[I:8].[CH3:9][c:10]1[n:11][n:13]([H:14])[cH:15][c:12]1[CH2:16][N:17]1[CH2:18][CH2:20][C:21]2([CH2:22][CH2:19]1)[O:23][CH2:25][C:26]([F:27])([F:28])[c:29]1[c:24]2[s:33][c:31]([Cl:32])[cH:30]1,-2.17,65.78
0,7698_rev,[C:1](#[C:2][Si:4]([CH3:5])([CH3:6])[CH3:7])[c:18]1[cH:16][c:15]2[c:17]([cH:29][c:20]1[F:28])[S:12][C:9]([CH3:8])([CH3:10])[CH2:11][C:13]2=[O:14].[H:3][O:19][S:21](=[O:22])(=[O:23])[C:24]([F:25])([F:26])[F:27]>>[C:1](#[C:2][Si:4]([CH3:5])([CH3:6])[CH3:7])[H:3].[CH3:8][C:9]1([CH3:10])[CH2:11][C:13](=[O:14])[c:15]2[cH:16][c:18]([O:19][S:21](=[O:22])(=[O:23])[C:24]([F:25])([F:26])[F:27])[c:20]([F:28])[cH:29][c:17]2[S:12]1,-12.86,66.13
0,14424,[CH3:1][c:2]1[cH:3][cH:5][n:6][cH:7][c:4]1[I:8].[O:9]=[C:10]1[N:11]([H:13])[CH2:14][CH2:15][c:16]2[c:12]1[c:21]([F:22])[c:19]([Cl:20])[cH:18][cH:17]2>>[CH3:1][c:2]1[cH:3][cH:5][n:6][cH:7][c:4]1[N:11]1[C:10](=[O:9])[c:12]2[c:16]([cH:17][cH:18][c:19]([Cl:20])[c:21]2[F:22])[CH2:15][CH2:14]1.[I:8][H:13],41.71,66.62
0,26269,[CH3:1][CH2:2][I:3].[O:4]=[C:5]1[N:6]([H:8])[c:9]2[cH:10][cH:12][cH:13][cH:14][c:11]2[C:7]1=[O:15]>>[CH3:1][CH2:2][N:6]1[C:5](=[O:4])[C:7](=[O:15])[c:11]2[c:9]1[cH:10][cH:12][cH:13][cH:14]2.[I:3][H:8],42.37,66.78
0,45081_rev,[C:1](#[C:2][C:4]([CH3:5])([CH3:6])[OH:7])[c:28]1[c:26]([F:27])[cH:25][c:24]2[c:16]([cH:30]1)-[c:14]1[n:12][c:11]([C:9]([NH2:8])=[O:10])[n:13]([CH:18]([F:19])[F:20])[c:15]1[CH:17]1[CH2:21][CH:23]2[CH2:22]1.[H:3][I:29]>>[C:1](#[C:2][C:4]([CH3:5])([CH3:6])[OH:7])[H:3].[NH2:8][C:9](=[O:10])[c:11]1[n:12][c:14]2[c:15]([n:13]1[CH:18]([F:19])[F:20])[CH:17]1[CH2:21][CH:23]([CH2:22]1)[c:24]1[c:16]-2[cH:30][c:28]([I:29])[c:26]([F:27])[cH:25]1,-50.07,67.56
0,13187_rev,[CH3:1][NH:2][C:3](=[O:4])[c:5]1[cH:6][c:8]([N:9]2[CH2:11][CH2:13][N:14]([CH3:15])[CH2:16][CH2:12]2)[cH:10][cH:17][c:7]1[NH:18][c:24]1[cH:22][c:21]([Cl:20])[n:23][cH:28][c:26]1[Cl:27].[H:19][I:25]>>[CH3:1][NH:2][C:3](=[O:4])[c:5]1[cH:6][c:8]([N:9]2[CH2:11][CH2:13][N:14]([CH3:15])[CH2:16][CH2:12]2)[cH:10][cH:17][c:7]1[NH:18][H:19].[Cl:20][c:21]1[cH:22][c:24]([I:25])[c:26]([Cl:27])[cH:28][n:23]1,-18.18,68.91
0,47842,[CH3:1][O:2][C:3](=[O:4])[CH:5]([O:6][C:8]([CH3:9])([CH3:10])[CH3:11])[c:7]1[c:12]([CH3:14])[n:15][c:16]2[s:17][c:19]3[c:20]([c:18]2[c:13]1[I:23])[CH2:22][CH2:24][CH2:25][CH2:21]3.[S:26]([c:27]1[cH:29][cH:31][cH:32][cH:33][cH:30]1)[H:28]>>[CH3:1][O:2][C:3](=[O:4])[CH:5]([O:6][C:8]([CH3:9])([CH3:10])[CH3:11])[c:7]1[c:12]([CH3:14])[n:15][c:16]2[s:17][c:19]3[c:20]([c:18]2[c:13]1[S:26][c:27]1[cH:29][cH:31][cH:32][cH:33][cH:30]1)[CH2:22][CH2:24][CH2:25][CH2:21]3.[I:23][H:28],-59.13,68.99
0,37486_rev,[I:11][H:14].[O:1]=[C:2]([OH:3])[c:4]1[cH:5][c:7]([Br:8])[cH:9][cH:10][c:6]1[S:12][c:13]1[cH:15][cH:17][cH:18][cH:19][cH:16]1>>[O:1]=[C:2]([OH:3])[c:4]1[cH:5][c:7]([Br:8])[cH:9][cH:10][c:6]1[I:11].[S:12]([c:13]1[cH:15][cH:17][cH:18][cH:19][cH:16]1)[H:14],-10.23,69.88
0,38733,[C:1](#[C:2][Si:4]([CH3:5])([CH3:6])[CH3:7])[H:3].[N:8]#[C:9][c:10]1[n:11][n:13](-[c:14]2[c:16]([Cl:18])[cH:19][c:20]([C:21]([F:23])([F:24])[F:25])[cH:22][c:17]2[Cl:26])[c:15]([NH2:27])[c:12]1[I:28]>>[C:1](#[C:2][Si:4]([CH3:5])([CH3:6])[CH3:7])[c:12]1[c:10]([C:9]#[N:8])[n:11][n:13](-[c:14]2[c:16]([Cl:18])[cH:19][c:20]([C:21]([F:23])([F:24])[F:25])[cH:22][c:17]2[Cl:26])[c:15]1[NH2:27].[H:3][I:28],11.84,70.5
0,27214,[CH3:1][CH2:2][n:3]1[cH:4][n:6][c:7]2[c:5]1[n:13][c:11]([I:12])[n:10][c:8]2[NH2:9].[S:14]([CH2:15][c:17]1[cH:18][cH:20][cH:21][cH:22][cH:19]1)[H:16]>>[CH3:1][CH2:2][n:3]1[cH:4][n:6][c:7]2[c:5]1[n:13][c:11]([S:14][CH2:15][c:17]1[cH:18][cH:20][cH:21][cH:22][cH:19]1)[n:10][c:8]2[NH2:9].[I:12][H:16],-0.89,70.59
0,40807,[C:1](#[C:2][c:4]1[cH:5][cH:7][c:8]([N+:9](=[O:11])[O-:12])[cH:10][cH:6]1)[H:3].[CH3:13][CH2:14][O:15][C:16](=[O:17])[CH:18]=[CH:19][I:20]>>[C:1](#[C:2][c:4]1[cH:5][cH:7][c:8]([N+:9](=[O:11])[O-:12])[cH:10][cH:6]1)[CH:19]=[CH:18][C:16]([O:15][CH2:14][CH3:13])=[O:17].[H:3][I:20],45.21,70.92
