cluster_id,R_id,smart,dE,raw_fwd,raw_bwd,adj_fwd,adj_bwd,note
34,27415,[CH3:1][c:2]1[n:3][c:5]2[cH:6][c:8]3[c:9]([cH:11][c:7]2[o:4]1)[CH2:12][CH2:13][N:14]([H:15])[CH2:16][CH2:10]3.[H:17][H:18].[O:19]=[CH:20][CH2:21][Cl:22]>>[CH3:1][c:2]1[n:3][c:5]2[cH:6][c:8]3[c:9]([cH:11][c:7]2[o:4]1)[CH2:12][CH2:13][N:14]([CH:20]([H:17])[CH2:21][Cl:22])[CH2:16][CH2:10]3.[H:15][O:19][H:18],-99.39,26.51,31.25,26.51,125.90,Success
34,2220,[CH3:1][CH2:2][CH:3]=[CH:4][CH:5]([CH2:6][C:8](=[O:9])[O:10][CH3:11])[c:7]1[cH:12][cH:14][cH:15][c:16]([OH:17])[cH:13]1.[H:18][H:19]>>[CH3:1][CH2:2][CH:3]([CH:4]([CH:5]([CH2:6][C:8](=[O:9])[O:10][CH3:11])[c:7]1[cH:12][cH:14][cH:15][c:16]([OH:17])[cH:13]1)[H:18])[H:19],-52.02,17.19,18.40,17.19,69.21,Success
34,10065,[CH3:1][C:2]([CH3:3])=[O:4].[CH:5]1=[C:6]([c:8]2[cH:10][cH:12][n:13]3[c:14](-[c:16]4[cH:18][cH:20][n:21][c:22](-[c:23]5[cH:24][cH:26][cH:27][cH:28][cH:25]5)[cH:19]4)[cH:17][n:29][c:15]3[cH:11]2)[CH2:9][CH2:30][N:31]([H:32])[CH2:7]1.[H:33][H:34]>>[CH3:1][C:2]([CH3:3])([N:31]1[CH2:7][CH:5]=[C:6]([c:8]2[cH:10][cH:12][n:13]3[c:14](-[c:16]4[cH:18][cH:20][n:21][c:22](-[c:23]5[cH:24][cH:26][cH:27][cH:28][cH:25]5)[cH:19]4)[cH:17][n:29][c:15]3[cH:11]2)[CH2:9][CH2:30]1)[H:34].[O:4]([H:32])[H:33],-14.71,89.30,133.67,89.30,104.01,Success
34,13799,[H:1][H:2].[O:3]=[C:4]1[CH2:5][CH2:7][CH2:8][c:9]2[cH:10][c:12]3[c:13]([cH:15][n:17][n:14]3-[c:18]3[cH:19][cH:21][c:22]([F:23])[cH:24][cH:20]3)[cH:16][c:11]2[C:6]1=[CH:25][c:26]1[cH:27][cH:29][cH:30][cH:31][n:28]1>>[H:1][C:6]1([CH:25]([H:2])[c:26]2[cH:27][cH:29][cH:30][cH:31][n:28]2)[C:4](=[O:3])[CH2:5][CH2:7][CH2:8][c:9]2[cH:10][c:12]3[c:13]([cH:15][n:17][n:14]3-[c:18]3[cH:19][cH:21][c:22]([F:23])[cH:24][cH:20]3)[cH:16][c:11]21,-5.44,64.85,26.53,64.85,70.29,Success
34,25133,[CH3:1][C:2](=[O:3])[c:4]1[cH:5][cH:7][c:8]([CH:9]2[CH2:11][C:13]([CH3:14])([CH3:15])[CH2:16][C:17]([CH3:18])([CH3:19])[CH2:12]2)[c:10]([N:20]2[CH2:21][CH2:23][N:24]([H:25])[CH2:26][CH2:22]2)[cH:6]1.[CH3:27][CH2:28][CH:29]=[O:30].[H:31][H:32]>>[CH3:1][C:2](=[O:3])[c:4]1[cH:5][cH:7][c:8]([CH:9]2[CH2:11][C:13]([CH3:14])([CH3:15])[CH2:16][C:17]([CH3:18])([CH3:19])[CH2:12]2)[c:10]([N:20]2[CH2:21][CH2:23][N:24]([CH:29]([CH2:28][CH3:27])[H:31])[CH2:26][CH2:22]2)[cH:6]1.[H:25][O:30][H:32],-44.00,28.33,34.66,28.33,72.33,Success
34,33606,[CH2:1]=[O:2].[CH3:3][c:4]1[cH:5][cH:7][c:8]([CH2:9][C:11]2([OH:12])[CH2:13][CH2:15][N:16]([H:17])[CH2:18][CH2:14]2)[cH:10][cH:6]1.[O:19]=[C:20]1[CH:21]([H:23])[CH2:24][CH2:25][c:26]2[c:22]1[cH:38][cH:30][c:28]([O:29][CH2:31][c:32]1[cH:33][cH:35][cH:36][cH:37][cH:34]1)[cH:27]2>>[CH2:1]([N:16]1[CH2:15][CH2:13][C:11]([CH2:9][c:8]2[cH:7][cH:5][c:4]([CH3:3])[cH:6][cH:10]2)([OH:12])[CH2:14][CH2:18]1)[CH:21]1[C:20](=[O:19])[c:22]2[c:26]([cH:27][c:28]([O:29][CH2:31][c:32]3[cH:33][cH:35][cH:36][cH:37][cH:34]3)[cH:30][cH:38]2)[CH2:25][CH2:24]1.[O:2]([H:17])[H:23],-148.29,0.00,0.00,0.00,148.29,Success
34,32,[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]=[P:7]([c:8]1[cH:11][cH:13][cH:14][cH:15][cH:12]1)([c:9]1[cH:16][cH:18][cH:19][cH:20][cH:17]1)[c:10]1[cH:21][cH:23][cH:24][cH:25][cH:22]1.[O:26]=[CH:27][CH2:28][c:29]1[cH:30][cH:32][c:33]([Br:34])[cH:35][cH:31]1>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]=[CH:27][CH2:28][c:29]1[cH:30][cH:32][c:33]([Br:34])[cH:35][cH:31]1.[P:7]([c:8]1[cH:11][cH:13][cH:14][cH:15][cH:12]1)([c:9]1[cH:16][cH:18][cH:19][cH:20][cH:17]1)([c:10]1[cH:21][cH:23][cH:24][cH:25][cH:22]1)=[O:26],-46.11,0.00,0.00,0.00,46.11,Success
34,27505,[CH3:1][N:2]([C:3]1([CH:5]([NH:8][C:10](=[O:11])[c:12]2[cH:13][cH:15][cH:16][c:17]([C:18]([F:19])([F:20])[F:21])[c:14]2[Cl:22])[c:9]2[cH:23][cH:25][cH:26][cH:27][cH:24]2)[CH2:6][CH2:28][CH2:29][CH2:7]1)[H:4].[H:30][H:31].[O:32]=[CH:33][CH:34]1[CH2:35][CH2:36]1>>[CH3:1][N:2]([C:3]1([CH:5]([NH:8][C:10](=[O:11])[c:12]2[cH:13][cH:15][cH:16][c:17]([C:18]([F:19])([F:20])[F:21])[c:14]2[Cl:22])[c:9]2[cH:23][cH:25][cH:26][cH:27][cH:24]2)[CH2:6][CH2:28][CH2:29][CH2:7]1)[CH:33]([H:30])[CH:34]1[CH2:35][CH2:36]1.[H:4][O:32][H:31],-36.82,517.37,576.33,517.37,554.19,Success
34,24395,[CH3:1][CH:2]([CH3:3])[CH:4]=[O:5].[CH3:6][N:7]([CH3:8])[C:9](=[O:10])[c:11]1[cH:12][cH:14][c:15](-[n:16]2[cH:18][c:20]3[c:21]([n:19]2)[CH2:23][CH2:24][N:25]([H:26])[CH2:27][CH2:22]3)[cH:17][cH:13]1.[H:28][H:29]>>[CH3:1][CH:2]([CH3:3])[CH:4]([N:25]1[CH2:24][CH2:23][c:21]2[n:19][n:16](-[c:15]3[cH:14][cH:12][c:11]([C:9]([N:7]([CH3:6])[CH3:8])=[O:10])[cH:13][cH:17]3)[cH:18][c:20]2[CH2:22][CH2:27]1)[H:28].[O:5]([H:26])[H:29],-42.32,40.63,47.99,40.63,82.95,Success
34,34939,[CH3:16][C:17]([CH3:18])([CH3:19])[O:20][C:21](=[O:22])[NH:23][CH2:24][CH:25]=[O:26].[CH3:1][N:2]([CH:3]1[CH2:5][CH2:7][N:8]([CH2:9][c:10]2[cH:11][cH:13][cH:14][cH:15][cH:12]2)[CH2:6]1)[H:4].[H:27][H:28]>>[CH3:1][N:2]([CH:3]1[CH2:5][CH2:7][N:8]([CH2:9][c:10]2[cH:11][cH:13][cH:14][cH:15][cH:12]2)[CH2:6]1)[CH:25]([CH2:24][NH:23][C:21]([O:20][C:17]([CH3:16])([CH3:18])[CH3:19])=[O:22])[H:27].[H:4][O:26][H:28],-43.72,0.00,0.00,0.00,43.72,Success
34,39321,[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][N:7]1[CH2:8][CH:10]2[CH:11]([C:9]1=[O:13])[C:12]2([CH3:14])[c:15]1[cH:16][cH:18][cH:19][c:20]([OH:21])[cH:17]1.[H:22][H:23].[H:24][H:25]>>[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][N:7]1[CH2:8][CH:10]2[CH:11]([C:9]1([H:22])[H:24])[C:12]2([CH3:14])[c:15]1[cH:16][cH:18][cH:19][c:20]([OH:21])[cH:17]1.[O:13]([H:23])[H:25],-75.70,189.81,495.23,189.81,265.51,Success
34,16246,[CH2:1]=[O:2].[CH3:3][c:4]1[cH:5][cH:7][c:8]2[c:9]([cH:6]1)[C:11]([N:12]1[CH2:14][CH2:16][N:17]([H:18])[CH:19]([CH2:20][CH2:21][c:22]3[cH:23][cH:25][cH:26][cH:27][cH:24]3)[CH2:15]1)=[N:13][c:28]1[cH:29][cH:31][cH:32][cH:33][c:30]1[NH:10]2.[H:34][H:35]>>[CH2:1]([N:17]1[CH2:16][CH2:14][N:12]([C:11]2=[N:13][c:28]3[cH:29][cH:31][cH:32][cH:33][c:30]3[NH:10][c:8]3[cH:7][cH:5][c:4]([CH3:3])[cH:6][c:9]32)[CH2:15][CH:19]1[CH2:20][CH2:21][c:22]1[cH:23][cH:25][cH:26][cH:27][cH:24]1)[H:35].[O:2]([H:18])[H:34],-53.22,291.37,431.30,291.37,344.59,Success
34,4331,[CH3:1][O:2][C:3](=[O:4])[C:5]1([CH2:6][CH:9]=[O:10])[CH2:7][CH2:11][O:12][CH2:13][CH2:8]1.[H:14][H:15].[cH:16]1[cH:17][c:19]([O:20][CH2:22][CH:23]2[CH2:24][CH2:26][CH2:27][CH2:25]2)[c:21]2[c:28]([O:30][CH2:32][CH:33]3[CH2:34][CH2:36][N:37]([H:38])[CH2:39][CH2:35]3)[n:31][o:40][c:29]2[cH:18]1>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([CH2:6][CH:9]([H:14])[N:37]2[CH2:36][CH2:34][CH:33]([CH2:32][O:30][c:28]3[c:21]4[c:19]([O:20][CH2:22][CH:23]5[CH2:24][CH2:26][CH2:27][CH2:25]5)[cH:17][cH:16][cH:18][c:29]4[o:40][n:31]3)[CH2:35][CH2:39]2)[CH2:7][CH2:11][O:12][CH2:13][CH2:8]1.[O:10]([H:15])[H:38],-37.12,0.00,0.00,0.00,37.12,Success
34,4525,[CH2:1]=[O:2].[H:3][H:4].[NH2:5][C:6](=[O:7])[C:8]1([c:9]2[cH:12][cH:14][cH:15][cH:16][c:13]2[CH2:17][CH2:18][c:19]2[n:20][c:22]([NH:23][c:25]3[cH:26][cH:28][c:29]([CH:30]4[CH2:32][CH2:34][N:35]([H:36])[CH2:37][CH2:33]4)[cH:31][cH:27]3)[n:24][cH:38][c:21]2[C:39]([F:40])([F:41])[F:42])[CH2:10][CH2:11]1>>[CH2:1]([H:3])[N:35]1[CH2:34][CH2:32][CH:30]([c:29]2[cH:28][cH:26][c:25]([NH:23][c:22]3[n:20][c:19]([CH2:18][CH2:17][c:13]4[c:9]([C:8]5([C:6]([NH2:5])=[O:7])[CH2:10][CH2:11]5)[cH:12][cH:14][cH:15][cH:16]4)[c:21]([C:39]([F:40])([F:41])[F:42])[cH:38][n:24]3)[cH:27][cH:31]2)[CH2:33][CH2:37]1.[O:2]([H:4])[H:36],-41.50,256.72,285.40,256.72,298.22,Success
34,32410,[CH3:1][O:2][c:3]1[cH:4][c:6]([H:7])[c:8]([CH2:9][CH2:11][N:12]([CH:13]=[O:15])[H:14])[cH:10][c:5]1[Br:16]>>[CH3:1][O:2][c:3]1[cH:4][c:6]2[c:8]([cH:10][c:5]1[Br:16])[CH2:9][CH2:11][N:12]=[CH:13]2.[H:7][O:15][H:14],9.69,17.28,40.11,49.80,40.11,Success
34,19277,[CH3:1][C:2]([CH3:3])=[O:4].[H:5][H:6].[OH:7][c:8]1[cH:9][cH:11][cH:12][c:13]([N:14]2[CH2:15][CH2:17][N:18]([H:19])[CH2:20][CH2:16]2)[cH:10]1>>[CH3:1][C:2]([CH3:3])([H:5])[N:18]1[CH2:17][CH2:15][N:14]([c:13]2[cH:10][c:8]([OH:7])[cH:9][cH:11][cH:12]2)[CH2:16][CH2:20]1.[O:4]([H:6])[H:19],-31.81,28.92,18.20,28.92,60.73,Success
34,34191,[CH3:1][CH2:2][O:3][C:4](=[O:5])[N:6]1[CH2:7][CH2:9][C:10]([OH:11])([c:12]2[cH:14][cH:16][cH:17][cH:18][c:15]2[O:19][CH:20]([CH3:21])[CH3:22])[CH2:13][CH2:8]1.[H:23][H:24]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[N:6]1[CH2:7][CH2:9][C:10]([c:12]2[cH:14][cH:16][cH:17][cH:18][c:15]2[O:19][CH:20]([CH3:21])[CH3:22])([H:24])[CH2:13][CH2:8]1.[OH:11][H:23],-23.17,360.73,378.94,360.73,383.90,Success
34,34916,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[CH2:8][CH2:9][N:10]([CH2:11][CH:13]=[O:14])[C:12](=[O:15])[O:16][CH2:17][c:18]1[cH:19][cH:21][cH:22][cH:23][cH:20]1.[CH3:24][O:25][C:26](=[O:27])[CH:28]([NH:29][H:31])[CH2:30][CH2:32][O:33][CH2:34][c:35]1[cH:36][cH:38][cH:39][cH:40][cH:37]1.[H:41][H:42]>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[CH2:8][CH2:9][N:10]([CH2:11][CH:13]([NH:29][CH:28]([C:26]([O:25][CH3:24])=[O:27])[CH2:30][CH2:32][O:33][CH2:34][c:35]1[cH:36][cH:38][cH:39][cH:40][cH:37]1)[H:41])[C:12](=[O:15])[O:16][CH2:17][c:18]1[cH:19][cH:21][cH:22][cH:23][cH:20]1.[O:14]([H:31])[H:42],,,,,,Calc Error
34,11942,[H:1][H:2].[O:27]=[C:28]1[CH2:29][c:31]2[cH:32][cH:34][cH:35][cH:36][c:33]2[CH2:30]1.[O:3]=[c:4]1[o:5][c:7](-[c:8]2[cH:10][c:12]([Cl:13])[cH:14][c:15]3[c:11]2[O:17][CH2:18][CH2:19][CH2:16]3)[n:9][n:6]1[CH:20]1[CH2:21][CH2:23][N:24]([H:25])[CH2:26][CH2:22]1>>[H:1][O:27][H:25].[H:2][C:28]1([N:24]2[CH2:23][CH2:21][CH:20]([n:6]3[c:4](=[O:3])[o:5][c:7](-[c:8]4[cH:10][c:12]([Cl:13])[cH:14][c:15]5[c:11]4[O:17][CH2:18][CH2:19][CH2:16]5)[n:9]3)[CH2:22][CH2:26]2)[CH2:29][c:31]2[cH:32][cH:34][cH:35][cH:36][c:33]2[CH2:30]1,-35.47,0.00,0.00,0.00,35.47,Success
34,9595,[CH3:1][CH2:2][CH:3]([CH2:4][CH3:6])[NH:5][C:7](=[O:8])[NH:9][c:10]1[cH:11][cH:13][c:14]([O:15][c:17]2[cH:18][cH:20][c:21]([NH:22][C:24](=[O:25])[c:26]3[cH:27][cH:29][c:30]([O:31][CH:33]4[CH2:34][CH2:36][N:37]([H:38])[CH2:39][CH2:35]4)[cH:32][cH:28]3)[cH:23][c:19]2[CH3:40])[cH:16][cH:12]1.[CH3:41][CH2:42][CH:43]=[O:44].[H:45][H:46]>>[CH3:1][CH2:2][CH:3]([CH2:4][CH3:6])[NH:5][C:7](=[O:8])[NH:9][c:10]1[cH:11][cH:13][c:14]([O:15][c:17]2[cH:18][cH:20][c:21]([NH:22][C:24](=[O:25])[c:26]3[cH:27][cH:29][c:30]([O:31][CH:33]4[CH2:34][CH2:36][N:37]([CH:43]([CH2:42][CH3:41])[H:46])[CH2:39][CH2:35]4)[cH:32][cH:28]3)[cH:23][c:19]2[CH3:40])[cH:16][cH:12]1.[H:38][O:44][H:45],-33.68,47.82,40.44,47.82,81.50,Success
34,16481,[CH3:1][CH2:2][CH:3]([CH3:4])[CH:5]=[O:6].[Cl:7][c:8]1[cH:9][cH:11][c:12]2[c:13]([cH:10]1)[C:15]1([CH2:16][CH2:19][N:20]([H:21])[CH2:22][CH2:18]1)[CH2:17][N:14]2[c:23]1[n:24][cH:26][n:27][c:28]2[c:25]1[cH:31][cH:30][nH:29]2.[H:32][H:33]>>[CH3:1][CH2:2][CH:3]([CH3:4])[CH:5]([N:20]1[CH2:19][CH2:16][C:15]2([c:13]3[cH:10][c:8]([Cl:7])[cH:9][cH:11][c:12]3[N:14]([c:23]3[n:24][cH:26][n:27][c:28]4[c:25]3[cH:31][cH:30][nH:29]4)[CH2:17]2)[CH2:18][CH2:22]1)[H:33].[O:6]([H:21])[H:32],-38.20,59.92,24.14,59.92,98.12,Success
34,13422,[CH3:1][N:2]([CH:3]1[CH2:5][CH2:7][N:8]([H:9])[CH2:10][CH2:6]1)[S:4](=[O:11])(=[O:12])[c:13]1[cH:14][cH:16][c:17]([NH:18][c:20]2[n:21][cH:23][cH:24][c:25]([NH:26][c:27]3[cH:28][cH:30][c:31]([F:32])[c:33]([F:34])[cH:29]3)[n:22]2)[cH:19][cH:15]1.[H:35][H:36].[O:37]=[CH:38][CH2:39][CH2:40][C:41]([F:42])([F:43])[F:44]>>[CH3:1][N:2]([CH:3]1[CH2:5][CH2:7][N:8]([CH:38]([H:35])[CH2:39][CH2:40][C:41]([F:42])([F:43])[F:44])[CH2:10][CH2:6]1)[S:4](=[O:11])(=[O:12])[c:13]1[cH:14][cH:16][c:17]([NH:18][c:20]2[n:21][cH:23][cH:24][c:25]([NH:26][c:27]3[cH:28][cH:30][c:31]([F:32])[c:33]([F:34])[cH:29]3)[n:22]2)[cH:19][cH:15]1.[H:9][O:37][H:36],-41.70,0.00,0.00,0.00,41.70,Success
34,15658,[CH3:1][CH:2]([CH3:3])[O:4][c:5]1[cH:6][c:8]([C:9]([F:11])([F:12])[F:13])[c:10]2[c:14]3[c:16]([cH:18][cH:20][c:15]2[n:7]1)[N:19]([H:21])[CH:22]([CH3:23])[CH2:24][O:17]3.[CH3:25][CH2:26][CH:27]=[O:28].[H:29][H:30]>>[CH3:1][CH:2]([CH3:3])[O:4][c:5]1[cH:6][c:8]([C:9]([F:11])([F:12])[F:13])[c:10]2[c:14]3[c:16]([cH:18][cH:20][c:15]2[n:7]1)[N:19]([CH:27]([CH2:26][CH3:25])[H:29])[CH:22]([CH3:23])[CH2:24][O:17]3.[H:21][O:28][H:30],-46.09,32.60,34.55,32.60,78.69,Success
34,2554,[Cl:1][c:2]1[cH:3][cH:5][c:6]2[c:7]([CH:9]3[CH2:11][CH2:13][N:14]([H:15])[CH2:16][CH2:12]3)[cH:10][n:17]([CH2:18][c:19]3[cH:20][cH:22][cH:23][cH:24][cH:21]3)[c:8]2[cH:4]1.[H:25][H:26].[O:27]=[CH:28][CH:29]1[CH2:30][CH2:32][CH2:33][CH2:34][CH2:35][CH2:36][CH2:31]1>>[Cl:1][c:2]1[cH:3][cH:5][c:6]2[c:7]([CH:9]3[CH2:11][CH2:13][N:14]([CH:28]([H:26])[CH:29]4[CH2:30][CH2:32][CH2:33][CH2:34][CH2:35][CH2:36][CH2:31]4)[CH2:16][CH2:12]3)[cH:10][n:17]([CH2:18][c:19]3[cH:20][cH:22][cH:23][cH:24][cH:21]3)[c:8]2[cH:4]1.[H:15][O:27][H:25],-40.37,45.68,37.92,45.68,86.05,Success
34,21018,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:11][CH:12]([CH:13]=[O:15])[CH2:14][CH2:10]1.[H:16][H:17].[cH:18]1[cH:19][c:21]([CH:22]2[CH2:24][CH2:26][N:27]([H:28])[CH2:29][CH2:25]2)[cH:23][cH:30][n:20]1>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:11][CH:12]([CH:13]([H:16])[N:27]2[CH2:26][CH2:24][CH:22]([c:21]3[cH:19][cH:18][n:20][cH:30][cH:23]3)[CH2:25][CH2:29]2)[CH2:14][CH2:10]1.[O:15]([H:17])[H:28],,,,,,Calc Error
34,34170,[CH3:1][CH2:2][CH:3]=[O:4].[H:5][H:6].[O:7]=[C:8]([NH:9][CH2:11][CH2:12][NH:13][C:14](=[O:15])[CH:16]1[CH2:17][CH2:19][CH2:20][N:21]([H:22])[CH2:18]1)[c:10]1[cH:23][n:25](-[c:26]2[cH:28][cH:30][cH:31][cH:32][cH:29]2)[n:27][c:24]1[C:33]([F:34])([F:35])[F:36]>>[CH3:1][CH2:2][CH:3]([H:5])[N:21]1[CH2:18][CH:16]([C:14]([NH:13][CH2:12][CH2:11][NH:9][C:8](=[O:7])[c:10]2[cH:23][n:25](-[c:26]3[cH:28][cH:30][cH:31][cH:32][cH:29]3)[n:27][c:24]2[C:33]([F:34])([F:35])[F:36])=[O:15])[CH2:17][CH2:19][CH2:20]1.[O:4]([H:6])[H:22],-35.83,0.00,0.00,0.00,35.83,Success
34,27281,[CH3:1][CH:2]=[O:3].[H:4][H:5].[O:6]=[C:7]([O:8][CH:10]1[CH2:11][CH2:13][N:14]([H:15])[CH2:16][CH2:12]1)[C:9]([OH:17])([c:18]1[cH:20][cH:22][c:23]([Cl:24])[cH:25][cH:21]1)[CH:19]1[CH2:26][CH2:28][C:29]([F:30])([F:31])[CH2:27]1>>[CH3:1][CH:2]([H:4])[N:14]1[CH2:13][CH2:11][CH:10]([O:8][C:7](=[O:6])[C:9]([OH:17])([c:18]2[cH:20][cH:22][c:23]([Cl:24])[cH:25][cH:21]2)[CH:19]2[CH2:26][CH2:28][C:29]([F:30])([F:31])[CH2:27]2)[CH2:12][CH2:16]1.[O:3]([H:5])[H:15],-36.32,0.00,0.00,0.00,36.32,Success
34,25038,[CH3:1][CH:2]([CH3:3])[CH:4]=[O:5].[CH3:6][N:7]([CH:8]1[CH2:10][CH2:12][N:13]([H:14])[CH2:15][CH2:11]1)[S:9](=[O:16])(=[O:17])[c:18]1[cH:19][cH:21][c:22]([NH:23][c:25]2[n:26][cH:28][cH:29][c:30]([NH:31][c:32]3[cH:33][cH:35][c:36]([F:37])[cH:38][cH:34]3)[n:27]2)[cH:24][cH:20]1.[H:39][H:40]>>[CH3:1][CH:2]([CH3:3])[CH:4]([N:13]1[CH2:12][CH2:10][CH:8]([N:7]([CH3:6])[S:9](=[O:16])(=[O:17])[c:18]2[cH:19][cH:21][c:22]([NH:23][c:25]3[n:26][cH:28][cH:29][c:30]([NH:31][c:32]4[cH:33][cH:35][c:36]([F:37])[cH:38][cH:34]4)[n:27]3)[cH:24][cH:20]2)[CH2:11][CH2:15]1)[H:40].[O:5]([H:14])[H:39],-45.47,0.00,0.00,0.00,45.47,Success
34,25468,[CH3:1][O:2][CH2:3][c:4]1[cH:5][cH:7][c:8](-[c:9]2[n:11][cH:13][cH:14][n:15][c:12]2[N:16]2[CH2:17][CH2:19][N:20]([H:21])[CH2:22][CH2:18]2)[cH:10][cH:6]1.[CH3:23][N:24]([CH2:25][CH:27]=[O:28])[C:26](=[O:29])[O:30][C:31]([CH3:32])([CH3:33])[CH3:34].[H:35][H:36]>>[CH3:1][O:2][CH2:3][c:4]1[cH:5][cH:7][c:8](-[c:9]2[n:11][cH:13][cH:14][n:15][c:12]2[N:16]2[CH2:17][CH2:19][N:20]([CH:27]([CH2:25][N:24]([CH3:23])[C:26](=[O:29])[O:30][C:31]([CH3:32])([CH3:33])[CH3:34])[H:35])[CH2:22][CH2:18]2)[cH:10][cH:6]1.[H:21][O:28][H:36],-43.28,0.00,0.00,0.00,43.28,Success
34,49334,[CH3:1][CH:2]=[O:3].[CH3:4][O:5][C:6](=[O:7])[CH2:8][c:9]1[cH:10][cH:12][cH:13][c:14](-[c:15]2[c:16]([CH2:18][N:20]([CH2:21][CH2:23][CH2:24][N:25]3[CH2:26][CH2:28][CH2:29][C:27]3=[O:30])[H:22])[cH:19][cH:31][cH:32][c:17]2[O:33][CH3:34])[cH:11]1.[H:35][H:36]>>[CH3:1][CH:2]([N:20]([CH2:18][c:16]1[c:15](-[c:14]2[cH:11][c:9]([CH2:8][C:6]([O:5][CH3:4])=[O:7])[cH:10][cH:12][cH:13]2)[c:17]([O:33][CH3:34])[cH:32][cH:31][cH:19]1)[CH2:21][CH2:23][CH2:24][N:25]1[CH2:26][CH2:28][CH2:29][C:27]1=[O:30])[H:35].[O:3]([H:22])[H:36],-38.18,259.85,288.02,259.85,298.03,Success
34,7568,[CH2:1]=[O:2].[H:3][H:4].[O:5]=[C:6]([NH:7][CH2:9][CH2:10][n:11]1[cH:12][cH:14][c:15]2[c:13]1[c:19]([NH:20][c:21]1[cH:22][cH:24][c:25]([O:26][c:28]3[cH:29][cH:31][c:32]4[cH:33][cH:35][s:36][c:34]4[cH:30]3)[c:27]([Cl:37])[cH:23]1)[n:18][cH:17][n:16]2)[CH:8]1[CH2:38][CH2:40][N:41]([H:42])[CH2:43][CH2:39]1>>[CH2:1]([H:3])[N:41]1[CH2:40][CH2:38][CH:8]([C:6](=[O:5])[NH:7][CH2:9][CH2:10][n:11]2[cH:12][cH:14][c:15]3[c:13]2[c:19]([NH:20][c:21]2[cH:22][cH:24][c:25]([O:26][c:28]4[cH:29][cH:31][c:32]5[cH:33][cH:35][s:36][c:34]5[cH:30]4)[c:27]([Cl:37])[cH:23]2)[n:18][cH:17][n:16]3)[CH2:39][CH2:43]1.[O:2]([H:4])[H:42],-59.38,0.00,0.00,0.00,59.38,Success
34,34401,[CH2:1]=[O:2].[CH3:3][O:4][c:5]1[cH:6][c:8]([N:9]([CH:11]2[CH2:13][CH2:15][N:16]([CH2:17][c:19]3[cH:20][cH:22][cH:23][cH:24][cH:21]3)[CH2:18][CH2:14]2)[H:12])[cH:10][cH:25][c:7]1[C:26]([NH2:27])=[O:28].[H:29][H:30]>>[CH2:1]([N:9]([c:8]1[cH:6][c:5]([O:4][CH3:3])[c:7]([C:26]([NH2:27])=[O:28])[cH:25][cH:10]1)[CH:11]1[CH2:13][CH2:15][N:16]([CH2:17][c:19]2[cH:20][cH:22][cH:23][cH:24][cH:21]2)[CH2:18][CH2:14]1)[H:29].[O:2]([H:12])[H:30],-48.45,23.91,73.00,23.91,72.36,Success
34,42705,[CH3:1][C:2]([CH3:3])([CH3:4])[CH2:5][CH:6]=[O:7].[H:8][H:9].[OH:10][CH:11]1[CH2:12][CH2:14][N:15]([H:16])[CH2:13]1>>[CH3:1][C:2]([CH3:3])([CH3:4])[CH2:5][CH:6]([H:8])[N:15]1[CH2:13][CH:11]([OH:10])[CH2:12][CH2:14]1.[O:7]([H:9])[H:16],-60.61,50.81,26.27,50.81,111.42,Success
34,26045,[CH2:1]=[O:2].[CH3:3][CH:4]([CH3:5])[CH2:6][N:7]([c:8]1[cH:10][cH:12][c:13]2[c:14]([n:11]1)[CH2:16][CH2:17][N:18]([CH2:19][c:20]1[cH:21][cH:23][cH:24][cH:25][cH:22]1)[CH2:15]2)[H:9].[H:26][H:27]>>[CH2:1]([N:7]([CH2:6][CH:4]([CH3:3])[CH3:5])[c:8]1[cH:10][cH:12][c:13]2[c:14]([n:11]1)[CH2:16][CH2:17][N:18]([CH2:19][c:20]1[cH:21][cH:23][cH:24][cH:25][cH:22]1)[CH2:15]2)[H:27].[O:2]([H:9])[H:26],-49.58,37.11,69.67,37.11,86.69,Success
